UID,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
2452,L49631,L,299.2,308.7,0.3162144903780154,30.5,33.84760771911423,0,0,0,0,0,0
2453,M17312,M,299.1,308.6,0.31621449039204347,14.6,34.384722915357685,0,0,0,0,0,0
2454,L49633,L,299.0,308.6,0.3162144903779342,30.8,35.184305814313866,0,0,0,0,0,0
2455,L49634,L,299.0,308.6,0.3162144903781365,31.7,35.713425806582364,0,0,0,0,0,0
2456,L49635,L,299.0,308.6,0.3162144903866073,22.3,36.23949217297012,0,0,0,0,0,0
2457,L49636,L,299.1,308.6,0.31621449037365623,36.6,36.76258190591016,0,0,0,0,0,0
2458,L49637,L,299.0,308.6,0.31621449037845484,32.2,37.28276861694771,0,0,0,0,0,0
2459,L49638,L,299.0,308.6,0.3162144903662127,45.9,37.80012274604596,0,0,0,0,0,0
2460,L49639,L,299.0,308.6,0.31621449035390237,54.2,38.31471175430573,0,0,0,0,0,0
2461,L49640,L,299.0,308.6,0.316214490368433,46.4,38.826600301691066,0,0,0,0,0,0
2462,M17321,M,298.9,308.6,0.3162144903715815,39.8,39.33585041117344,0,0,0,0,0,0
2463,L49642,L,298.9,308.5,0.31621449038134763,34.5,40.09490809854314,0,0,0,0,0,0
2464,L49643,L,298.9,308.5,0.3162144903749101,39.1,40.59781749834621,0,0,0,0,0,0
2465,M17324,M,298.9,308.5,0.31621449037253613,42.9,41.09828686783773,0,0,0,0,0,0
2466,L49645,L,298.9,308.6,0.31621449036940613,40.7,41.84452882804007,0,0,0,0,0,0
2467,L49646,L,299.0,308.6,0.3162144903658468,37.7,42.33912091926824,0,0,0,0,0,0
2468,M17327,M,298.9,308.6,0.31621449037461674,33.5,42.83144635688426,0,0,0,0,0,0
2469,M17328,M,298.9,308.6,0.31621449037197996,40.4,43.5657837724205,0,0,0,0,0,0
2470,L49649,L,299.0,308.7,0.31621449037099886,37.5,44.29527047630644,0,0,0,0,0,0
2471,L49650,L,298.9,308.5,0.3162144903684992,44.7,44.77896933381484,0,0,0,0,0,0
2472,L49651,L,298.9,308.4,0.31621449035434085,51.1,45.26061412234416,0,0,0,0,0,0
2473,L49652,L,298.9,308.5,0.3162144903658468,55.1,45.740243147645586,0,0,0,0,0,0
2474,M17333,M,298.9,308.5,0.31621449037365623,37.6,46.217893465132285,0,0,0,0,0,0
2475,L49654,L,298.9,308.5,0.31621449037076127,40.6,46.93073700165358,0,0,0,0,0,0
2476,L49655,L,298.9,308.5,0.31621449036796456,43.1,47.40359497414557,0,0,0,0,0,0
2477,H31890,H,298.9,308.4,0.3162144903672789,42.4,47.874594890727884,0,0,0,0,0,0
2478,L49657,L,298.9,308.5,0.3162144903625521,57.3,49.044173943167316,0,0,0,0,0,0
2479,M17338,M,298.9,308.5,0.3162144903677609,50.0,49.508917153983276,0,0,0,0,0,0
2480,L49659,L,299.0,308.5,0.31621449037603866,34.7,50.20281388487561,0,0,0,0,0,0
2481,L49660,L,299.0,308.6,0.3162144903810866,32.4,50.66330691141095,0,0,0,0,0,0
2482,L49661,L,299.0,308.6,0.31621449036179083,47.8,51.12214754121228,0,0,0,0,0,0
2483,L49662,L,298.9,308.7,0.3162144903708209,41.8,51.57936187098474,0,0,0,0,0,0
2484,M17343,M,298.9,308.7,0.3162144903637761,49.8,52.03497527446863,0,0,0,0,0,0
2485,H31898,H,298.8,308.6,0.31621449037197996,37.7,52.715447445433085,0,0,0,0,0,0
2486,L49665,L,298.8,308.6,0.3162144903755302,35.5,53.84190334919125,0,0,0,0,0,0
2487,M17346,M,298.9,308.7,0.31621449038228344,28.4,54.289869335659226,0,0,0,0,0,0
2488,H31901,H,298.9,308.6,0.3162144903768835,31.0,54.959082966012645,0,0,0,0,0,0
2489,L49668,L,298.9,308.7,0.3162144903598403,50.7,56.06731728834533,0,0,0,0,0,0
2490,H31903,H,298.9,308.7,0.3162144903705813,41.6,56.50817655007624,0,0,0,0,0,0
2491,H31904,H,299.1,308.8,0.3162144903742182,46.6,57.604405011333675,0,0,0,0,0,0
2492,L49671,L,299.1,308.9,0.31621449036699906,43.4,58.69240261216059,0,0,0,0,0,0
2493,H31906,H,299.0,308.8,0.31621449036213173,58.5,59.12535766228277,0,0,0,0,0,0
2494,M17353,M,299.0,308.8,0.31621449036502297,45.7,60.20227957897565,0,0,0,0,0,0
2495,L49674,L,299.1,308.8,0.31621449035725885,53.6,60.844763781513635,1,0,0,0,1,0
2496,M17355,M,299.1,308.8,0.3162144903700324,41.0,61.27158966364311,0,0,0,0,0,0
2497,M17356,M,299.2,308.9,0.3162144903745674,37.4,61.90961992210959,0,0,0,0,0,0
2498,M17357,M,299.2,308.9,0.31621449037181015,42.3,62.54504277213387,0,0,0,0,0,0
2499,L49678,L,299.1,308.9,0.3162144903684992,47.2,63.177905032651545,0,0,0,0,0,0
2500,M17359,M,299.1,308.9,0.3162144903568576,48.4,63.598413108615574,0,0,0,0,0,0
2501,L49680,L,299.1,308.9,0.31621449037662114,32.3,64.227107793186,0,0,0,0,0,0
2502,M17361,M,299.1,308.9,0.31621449036908633,42.7,64.64487789170637,0,0,0,0,0,0
2503,L49682,L,299.2,309.0,0.31621449037146626,48.9,65.26952457180248,1,0,0,0,1,0
2504,L49683,L,299.2,309.0,0.3162144903642506,47.2,37.80012274604596,0,0,0,0,0,0
2505,L49684,L,299.2,309.1,0.3162144903685652,45.6,0.8957100127150509,0,0,0,0,0,0
2506,L49685,L,299.2,309.1,0.3162144903625521,48.7,2.361555282475839,0,0,0,0,0,0
2507,M17366,M,299.2,309.1,0.31621449037076127,34.7,3.620086457542305,0,0,0,0,0,0
2508,H31921,H,299.2,309.1,0.3162144903644069,47.1,5.298888798268857,0,0,0,0,0,0
2509,L49688,L,299.0,308.9,0.31621449037653276,30.6,7.7725069948436305,0,0,0,0,0,0
2510,L49689,L,299.0,308.9,0.31621449037123384,35.9,8.686249281651474,0,0,0,0,0,0
2511,L49690,L,299.1,309.0,0.3162144903640144,53.8,9.567435202418638,0,0,0,0,0,0
2512,M17371,M,299.0,308.9,0.3162144903720924,41.1,10.420674613301186,0,0,0,0,0,0
2513,L49692,L,298.9,308.8,0.3162144903723155,38.3,11.655723442327371,0,0,0,0,0,0
2514,L49693,L,299.0,308.7,0.3162144903750551,32.5,12.453137816140966,0,0,0,0,0,0
2515,L49694,L,298.9,308.6,0.3162144903888171,18.7,13.232282258695617,0,0,0,0,0,0
2516,L49695,L,298.8,308.5,0.31621449036997057,35.0,13.994886402333325,0,0,0,0,0,0
2517,L49696,L,298.8,308.5,0.31621449038115235,29.0,14.742408843263268,0,0,0,0,0,0
2518,L49697,L,298.8,308.5,0.3162144903632117,44.4,15.476094289126365,0,0,0,0,0,0
2519,M17378,M,298.9,308.6,0.3162144903655503,49.6,16.19701593282053,0,0,0,0,0,0
2520,L49699,L,298.8,308.6,0.316214490377227,32.4,17.256476834756565,0,0,0,0,0,0
2521,L49700,L,298.8,308.6,0.316214490372591,41.2,17.94932822930998,0,0,0,0,0,0
2522,L49701,L,298.8,308.6,0.3162144903751032,34.4,18.632222529297646,0,0,0,0,0,0
2523,M17382,M,298.8,308.7,0.31621449037302396,38.2,19.305767361350373,0,0,0,0,0,0
2524,L49703,L,298.8,308.7,0.3162144903773962,35.2,20.299731029228735,0,0,0,0,0,0
2525,M17384,M,298.8,308.7,0.31621449036706933,45.5,20.952169519531434,0,0,0,0,0,0
2526,M17385,M,298.8,308.6,0.3162144903757631,35.1,21.91658078942098,0,0,0,0,0,0
2527,L49706,L,298.8,308.6,0.3162144903706415,35.0,22.865015303569038,0,0,0,0,0,0
2528,L49707,L,298.8,308.5,0.31621449036734833,50.8,23.488985744512007,0,0,0,0,0,0
2529,L49708,L,298.8,308.6,0.3162144903809542,25.9,24.106651368151493,0,0,0,0,0,0
2530,M17389,M,298.8,308.6,0.3162144903744683,33.7,24.718286501458355,0,0,0,0,0,0
2531,L49710,L,298.9,308.7,0.3162144903665015,51.7,25.624982192138624,0,0,0,0,0,0
2532,M17391,M,298.8,308.5,0.3162144903711754,38.7,26.222611896198508,0,0,0,0,0,0
2533,L49712,L,298.9,308.7,0.3162144903627185,44.9,27.10933387302385,0,0,0,0,0,0
2534,L49713,L,298.8,308.7,0.31621449036997057,33.6,27.694282850920086,0,0,0,0,0,0
2535,L49714,L,298.9,308.7,0.3162144903809209,26.6,28.27448240389881,0,0,0,0,0,0
2536,L49715,L,299.0,308.8,0.3162144903702781,38.4,28.850099685417774,0,0,0,0,0,0
2537,L49716,L,298.9,308.8,0.31621449035209087,53.9,29.421291679983042,0,0,0,0,0,0
2538,H31951,H,298.9,308.7,0.316214490359564,48.1,29.988206069083734,0,0,0,0,0,0
2539,L49718,L,299.1,308.8,0.3162144903658468,50.1,31.38767155383269,0,0,0,0,0,0
2540,L49719,L,299.1,308.8,0.3162144903646396,42.1,31.940660193351135,0,0,0,0,0,0
2541,L49720,L,299.1,308.8,0.3162144903707015,38.3,32.489939578104995,0,0,0,0,0,0
2542,H31955,H,299.1,308.8,0.31621449037355226,32.6,33.03561806582713,0,0,0,0,0,0
2543,H31956,H,299.2,308.9,0.31621449038034233,26.4,34.384722915357685,0,0,0,0,0,0
2544,L49723,L,299.3,309.0,0.31621449038269794,23.5,35.713425806582364,0,0,0,0,0,0
2545,L49724,L,299.2,309.0,0.3162144903867087,21.4,36.23949217297012,0,0,0,0,0,0
2546,M17405,M,299.2,309.0,0.31621449037291655,36.3,36.76258190591016,0,0,0,0,0,0
2547,L49726,L,299.2,309.1,0.3162144903760842,34.3,37.54179547025567,0,0,0,0,0,0
2548,L49727,L,299.2,309.1,0.31621449037481286,38.1,38.0577587853679,0,0,0,0,0,0
2549,M17408,M,299.3,309.2,0.3162144903666447,37.5,38.570989649203916,0,0,0,0,0,0
2550,L49729,L,299.4,309.2,0.31621449036990856,42.3,39.33585041117344,0,0,0,0,0,0
2551,L49730,L,299.4,309.3,0.3162144903607431,48.4,39.842521620551736,0,0,0,0,0,0
2552,L49731,L,299.3,309.2,0.31621449037291655,37.2,40.34667112307031,0,0,0,0,0,0
2553,H31966,H,299.3,309.1,0.3162144903735001,40.7,40.84835389783618,0,0,0,0,0,0
2554,L49733,L,299.3,309.1,0.3162144903688923,40.3,42.09211111805314,0,0,0,0,0,0
2555,L49734,L,299.3,309.1,0.3162144903723709,37.9,42.58556408342272,0,0,0,0,0,0
2556,L49735,L,299.3,309.2,0.31621449037123384,37.2,43.0767733833558,0,0,0,0,0,0
2557,M17416,M,299.3,309.1,0.3162144903672789,47.9,43.5657837724205,0,0,0,0,0,0
2558,M17417,M,299.4,309.1,0.3162144903666447,50.0,44.29527047630644,0,0,0,0,0,0
2559,M17418,M,299.2,309.0,0.31621449038518484,23.9,45.02004606258543,0,0,0,0,0,0
2560,L49739,L,299.3,309.0,0.3162144903671394,50.4,45.740243147645586,0,0,0,0,0,1
2561,M17420,M,299.4,309.1,0.31621449035695837,62.0,46.217893465132285,0,0,0,0,0,0
2562,L49741,L,299.4,309.2,0.3162144903761748,31.7,46.93073700165358,0,0,0,0,0,0
2563,L49742,L,299.3,309.1,0.31621449037344773,39.1,47.40359497414557,0,0,0,0,0,0
2564,L49743,L,299.3,309.1,0.31621449037033905,37.2,47.874594890727884,0,0,0,0,0,0
2565,L49744,L,299.3,309.1,0.3162144903701556,38.0,48.34376884832229,0,0,0,0,0,0
2566,L49745,L,299.4,309.1,0.31621449035466603,50.5,48.81114797236299,0,0,0,0,0,0
2567,M17426,M,299.3,309.0,0.31621449036517474,41.6,49.27676245849453,0,0,0,0,0,0
2568,L49747,L,299.4,309.1,0.31621449038210153,24.6,49.971939362584294,0,0,0,0,0,0
2569,L49748,L,299.6,309.2,0.31621449036734833,43.1,50.43326860782845,0,0,0,0,0,0
2570,H31983,H,299.5,309.2,0.3162144903849714,22.6,50.892932127571335,0,0,0,0,0,0
2571,L49750,L,299.6,309.2,0.3162144903803771,26.5,52.03497527446863,0,0,0,0,0,0
2572,M17431,M,299.5,309.2,0.3162144903703999,40.9,52.489012430873,0,0,0,0,0,0
2573,M17432,M,299.4,309.1,0.3162144903594713,44.7,53.16716505154039,0,0,0,0,0,0
2574,L49753,L,299.5,309.2,0.316214490370521,41.5,53.84190334919125,0,0,0,0,0,0
2575,L49754,L,299.5,309.3,0.31621449038712285,19.3,54.289869335659226,0,0,0,0,0,0
2576,L49755,L,299.5,309.3,0.3162144903653256,49.2,54.73637295223285,0,0,0,0,0,0
2577,L49756,L,299.5,309.3,0.3162144903719235,41.5,55.181435233223056,0,0,0,0,0,0
2578,L49757,L,299.5,309.4,0.31621449037406657,41.5,55.62507668165636,0,0,0,0,0,0
2579,L49758,L,299.4,309.3,0.31621449036288385,46.6,56.06731728834533,0,0,0,0,0,0
2580,L49759,L,299.3,309.1,0.3162144903829574,24.7,56.50817655007624,0,0,0,0,0,0
2581,L49760,L,299.3,309.1,0.3162144903534582,53.7,56.947673486963346,0,0,0,0,0,0
2582,L49761,L,299.2,309.1,0.3162144903588146,60.7,57.38582665901696,1,0,0,0,1,0
2583,L49762,L,299.2,309.0,0.31621449037653276,33.7,57.82265418196811,0,0,0,0,0,0
2584,L49763,L,299.2,308.9,0.3162144903585288,50.8,58.2581737423909,0,0,0,0,0,0
2585,L49764,L,299.1,308.8,0.3162144903707015,46.7,58.69240261216059,0,0,0,0,0,0
2586,M17445,M,299.0,308.7,0.3162144903767528,35.4,59.12535766228277,0,0,0,0,0,0
2587,L49766,L,299.0,308.7,0.31621449037270005,42.8,59.77243778013387,0,0,0,0,0,0
2588,L49767,L,299.0,308.7,0.31621449039120175,16.8,60.20227957897565,0,0,0,0,0,0
2589,L49768,L,299.0,308.7,0.3162144903801324,28.6,60.630903635895926,0,0,0,0,0,0
2590,L49769,L,299.0,308.7,0.31621449039122407,16.6,61.058325173873484,0,0,0,0,0,0
2591,L49770,L,299.0,308.7,0.3162144903632931,48.6,37.80012274604596,0,0,0,0,0,0
2592,L49771,L,298.9,308.6,0.3162144903718669,46.4,0.8957100127150509,0,0,0,0,0,0
2593,L49772,L,298.9,308.6,0.31621449037280863,45.4,2.361555282475839,0,0,0,0,0,0
2594,H32007,H,298.9,308.5,0.31621449036479365,54.0,3.620086457542305,0,0,0,0,0,0
2595,L49774,L,298.8,308.5,0.31621449036706933,37.0,6.326739846619082,0,0,0,0,0,0
2596,M17455,M,298.8,308.6,0.3162144903697215,41.1,7.301582304360534,0,0,0,0,0,0
2597,L49776,L,299.0,308.7,0.31621449036562477,38.6,8.686249281651474,0,0,0,0,0,0
2598,L49777,L,299.0,308.7,0.3162144903672789,38.9,9.567435202418638,0,0,0,0,0,0
2599,L49778,L,299.1,308.8,0.3162144903563489,67.5,10.420674613301186,1,0,0,1,0,0
2600,M17459,M,299.2,308.9,0.3162144903671394,39.6,11.249531612925281,0,0,0,0,0,0
2601,L49780,L,299.3,309.0,0.3162144903653256,47.3,12.453137816140966,0,0,0,0,0,0
2602,L49781,L,299.3,309.1,0.31621449036353566,52.1,13.232282258695617,0,0,0,0,0,0
2603,L49782,L,299.4,309.2,0.31621449036569904,41.5,13.994886402333325,0,0,0,0,0,0
2604,M17463,M,299.3,309.2,0.3162144903577534,46.3,14.742408843263268,0,0,0,0,0,0
2605,M17464,M,299.3,309.1,0.3162144903623847,45.6,15.838089279095692,0,0,0,0,0,0
2606,L49785,L,299.4,309.2,0.3162144903735001,37.4,16.90610749660777,0,0,0,0,0,0
2607,H32020,H,299.4,309.3,0.31621449037253613,37.5,17.604187885923114,0,0,0,0,0,0
2608,L49787,L,299.4,309.3,0.3162144903672092,48.6,19.305767361350373,0,0,0,0,0,0
2609,L49788,L,299.5,309.3,0.31621449036432886,44.7,19.97050747064059,0,0,0,0,0,0
2610,L49789,L,299.4,309.2,0.3162144903767965,34.5,20.626933668760472,0,0,0,0,0,0
2611,H32024,H,299.4,309.1,0.316214490373237,40.9,21.275490189713718,0,0,0,0,0,0
2612,L49791,L,299.4,309.1,0.31621449038682886,22.1,22.865015303569038,0,0,0,0,0,0
2613,L49792,L,299.4,309.1,0.3162144903928628,14.2,23.488985744512007,0,0,0,0,0,0
2614,M17473,M,299.3,309.1,0.3162144903744683,38.3,24.106651368151493,0,0,0,0,0,0
2615,L49794,L,299.3,309.1,0.31621449037735405,36.8,25.021922694287262,0,0,0,0,0,0
2616,L49795,L,299.3,309.0,0.316214490371524,38.7,25.624982192138624,0,0,0,0,0,0
2617,L49796,L,299.4,309.1,0.31621449034234783,66.5,26.222611896198508,0,0,0,0,0,0
2618,L49797,L,299.4,309.1,0.3162144903788055,35.9,26.815023096465463,0,0,0,0,0,0
2619,M17478,M,299.4,309.1,0.3162144903680994,48.6,27.402412910227667,0,0,0,0,0,0
2620,L49799,L,299.4,309.2,0.31621449037436866,40.8,28.27448240389881,0,0,0,0,0,0
2621,L49800,L,299.4,309.2,0.316214490373708,35.7,28.850099685417774,0,0,0,0,0,0
2622,M17481,M,299.5,309.3,0.3162144903709397,41.5,29.421291679983042,0,0,0,0,0,0
2623,M17482,M,299.6,309.4,0.31621449037768806,30.3,30.270102960009265,0,0,0,0,0,0
2624,M17483,M,299.6,309.4,0.3162144903523225,62.1,31.10975079341459,0,0,0,0,0,0
2625,H32038,H,299.7,309.5,0.3162144903615325,46.8,31.940660193351135,0,0,0,0,0,0
2626,L49805,L,299.7,309.4,0.31621449036353566,39.9,33.30713932122242,0,0,0,0,0,0
2627,L49806,L,299.7,309.4,0.3162144903780154,29.8,33.84760771911423,0,0,0,0,0,0
2628,M17487,M,299.8,309.6,0.3162144903589093,53.2,34.384722915357685,0,0,0,0,0,0
2629,H32042,H,299.9,309.6,0.3162144903644069,51.2,35.184305814313866,0,0,0,0,0,0
2630,L49809,L,300.0,309.7,0.31621449037519894,37.8,36.50140444119791,0,0,0,0,0,0
2631,L49810,L,300.0,309.8,0.31621449036127175,39.6,37.02303366467042,0,0,0,0,0,0
2632,H32045,H,300.0,309.7,0.31621449037225996,42.4,37.54179547025567,0,0,0,0,0,0
2633,M17492,M,300.0,309.7,0.31621449037809624,28.6,38.826600301691066,0,0,0,0,0,0
2634,L49813,L,300.1,309.8,0.3162144903724261,39.8,39.589504750423174,0,0,0,0,0,0
2635,L49814,L,300.0,309.7,0.31621449037360433,32.0,40.09490809854314,0,0,0,0,0,0
2636,H32049,H,299.9,309.6,0.3162144903681665,51.0,40.59781749834621,0,0,0,0,0,0
2637,L49816,L,299.9,309.6,0.3162144903488115,61.3,41.84452882804007,0,0,0,0,0,0
2638,L49817,L,299.9,309.6,0.3162144903535698,49.7,42.33912091926824,0,0,0,0,0,0
2639,L49818,L,299.8,309.5,0.3162144903812504,27.5,42.83144635688426,0,0,0,0,0,0
2640,M17499,M,299.8,309.4,0.3162144903645623,47.8,43.32155070649046,0,0,0,0,0,0
2641,M17500,M,299.9,309.5,0.31621449036127175,56.2,44.05263844418807,0,0,0,0,0,0
2642,H32055,H,299.8,309.5,0.31621449036517474,46.7,44.77896933381484,0,0,0,0,0,0
2643,L49822,L,299.8,309.5,0.31621449037297034,40.3,45.97931337613873,0,0,0,0,0,0
2644,M17503,M,299.8,309.4,0.31621449036369614,48.1,46.455987860672316,0,0,0,0,0,0
2645,L49824,L,299.8,309.4,0.3162144903711754,42.5,47.167400290084736,0,0,0,0,0,0
2646,H32059,H,299.9,309.5,0.316214490373237,38.5,47.63932516009347,0,0,0,0,0,0
2647,M17506,M,299.8,309.5,0.3162144903675555,43.2,48.81114797236299,0,0,0,0,0,0
2648,L49827,L,299.8,309.4,0.3162144903642506,45.6,49.508917153983276,0,0,0,0,0,0
2649,L49828,L,299.8,309.4,0.3162144903663575,51.6,49.971939362584294,0,0,0,0,0,0
2650,M17509,M,299.9,309.5,0.31621449037500693,38.2,50.43326860782845,0,0,0,0,0,0
2651,L49830,L,299.9,309.6,0.3162144903519746,59.3,51.12214754121228,0,0,0,0,0,0
2652,L49831,L,299.9,309.5,0.31621449038779154,20.4,51.57936187098474,0,0,0,0,0,0
2653,L49832,L,299.9,309.5,0.31621449038228344,23.5,52.03497527446863,0,0,0,0,0,0
2654,L49833,L,299.9,309.5,0.3162144903824924,26.1,52.489012430873,0,0,0,0,0,0
2655,L49834,L,299.9,309.5,0.3162144903742685,35.5,52.94149735186815,0,0,0,0,0,0
2656,M17515,M,299.8,309.4,0.3162144903816354,27.0,53.392453407226014,0,0,0,0,0,0
2657,L49836,L,299.9,309.5,0.3162144903591916,51.3,54.0660704746002,0,0,0,0,0,0
2658,M17517,M,300.0,309.5,0.3162144903655503,40.8,54.51330261285668,0,0,0,0,0,0
2659,L49838,L,300.0,309.4,0.3162144903632117,44.5,55.181435233223056,0,0,0,0,0,0
2660,H32073,H,299.8,309.3,0.3162144903756237,32.1,55.62507668165636,0,0,0,0,0,0
2661,L49840,L,299.8,309.3,0.316214490353234,56.4,56.7280941385299,0,0,0,0,0,0
2662,M17521,M,299.9,309.4,0.31621449037111665,42.8,57.1669169011289,0,0,0,0,0,0
2663,M17522,M,299.9,309.4,0.3162144903695328,38.1,57.82265418196811,0,0,0,0,0,0
2664,L49843,L,299.9,309.3,0.3162144903767528,31.1,58.47544844993204,0,0,0,0,0,0
2665,M17524,M,299.9,309.4,0.316214490369784,42.2,58.90903832553294,0,0,0,0,0,0
2666,L49845,L,299.8,309.4,0.31621449039129057,15.9,59.557055376127515,0,0,0,0,0,0
2667,H32080,H,299.7,309.2,0.31621449037959376,27.7,59.98751186209892,0,0,0,0,0,0
2668,M17527,M,299.8,309.3,0.31621449037853344,35.2,61.058325173873484,0,0,0,0,0,0
2669,M17528,M,299.8,309.3,0.3162144903776052,31.1,61.69723523710819,0,0,0,0,0,0
2670,H32083,H,299.7,309.3,0.3162144903702169,37.8,62.3335219465065,0,0,0,0,0,0
2671,L49850,L,299.8,309.4,0.3162144903684992,46.2,63.38829797843084,0,0,0,0,0,0
2672,M17531,M,299.7,309.3,0.31621449036353566,41.9,63.80825205036162,1,1,0,0,0,0
2673,L49852,L,299.7,309.3,0.31621449036699906,42.6,37.80012274604596,0,0,0,0,0,0
2674,L49853,L,299.8,309.4,0.31621449036934257,40.9,0.8957100127150509,0,0,0,0,0,0
2675,L49854,L,299.7,309.3,0.31621449037318394,37.2,2.361555282475839,0,0,0,0,0,0
2676,L49855,L,299.7,309.3,0.31621449037461674,35.8,3.620086457542305,0,0,0,0,0,0
2677,L49856,L,299.7,309.3,0.31621449037548327,34.2,4.760436978982714,0,0,0,0,0,0
2678,L49857,L,299.8,309.5,0.3162144903702781,39.6,5.820263802395527,0,0,0,0,0,0
2679,L49858,L,299.8,309.6,0.3162144903671394,43.1,6.820045494718431,0,0,0,0,0,0
2680,L49859,L,299.8,309.5,0.31621449036908633,44.4,7.7725069948436305,0,0,0,0,0,0
2681,L49860,L,299.8,309.5,0.3162144903776467,27.1,8.686249281651474,0,0,0,0,0,0
2682,L49861,L,299.8,309.5,0.31621449037313076,32.2,9.567435202418638,0,0,0,0,0,0
2683,M17542,M,299.9,309.6,0.31621449036056476,44.4,10.420674613301186,0,0,0,0,0,0
2684,L49863,L,299.8,309.5,0.31621449037538896,28.5,11.655723442327371,0,0,0,0,0,0
2685,L49864,L,299.8,309.4,0.31621449036803206,37.4,12.453137816140966,0,0,0,0,0,0
2686,L49865,L,299.8,309.4,0.316214490376265,32.5,13.232282258695617,0,0,0,0,0,0
2687,L49866,L,299.8,309.4,0.3162144903773118,27.5,13.994886402333325,0,0,0,0,0,0
2688,L49867,L,299.9,309.4,0.31621449035909777,52.8,14.742408843263268,0,0,0,0,0,0
2689,L49868,L,299.9,309.4,0.31621449035655336,53.9,15.476094289126365,0,0,0,0,0,0
2690,L49869,L,300.0,309.5,0.3162144903776467,30.1,16.19701593282053,0,0,0,0,0,0
2691,L49870,L,300.0,309.5,0.31621449038088756,26.0,16.90610749660777,0,0,0,0,0,0
2692,L49871,L,300.0,309.6,0.3162144903659938,47.7,17.604187885923114,0,0,0,0,0,0
2693,L49872,L,300.1,309.7,0.3162144903776467,30.4,18.29198044815627,0,0,0,0,0,0
2694,M17553,M,300.1,309.6,0.31621449037684,36.1,18.97012822204186,0,0,0,0,0,0
2695,M17554,M,300.1,309.6,0.31621449037697,38.0,19.97050747064059,0,0,0,0,0,0
2696,L49875,L,300.0,309.5,0.31621449038489935,22.7,20.952169519531434,0,0,0,0,0,0
2697,L49876,L,300.0,309.6,0.31621449036748667,46.0,21.59694493084275,0,0,0,0,0,0
2698,L49877,L,300.0,309.6,0.31621449037666516,28.7,22.23444274604734,0,0,0,0,0,0
2699,L49878,L,300.0,309.4,0.3162144903878273,20.0,22.865015303569038,0,0,0,0,0,0
2700,L49879,L,299.9,309.4,0.31621449036047516,60.9,23.488985744512007,0,0,0,0,0,0
2701,L49880,L,299.9,309.3,0.3162144903688923,40.4,24.106651368151493,0,0,0,0,0,0
2702,L49881,L,299.9,309.2,0.3162144903576551,50.8,24.718286501458355,0,0,0,0,0,0
2703,L49882,L,299.8,309.2,0.31621449038191707,25.9,25.32414496662508,0,0,0,0,0,0
2704,M17563,M,299.8,309.2,0.31621449036127175,58.2,25.924462213852724,0,0,0,0,0,0
2705,M17564,M,299.7,309.2,0.31621449037621996,34.4,26.815023096465463,0,0,0,0,0,0
2706,L49885,L,299.7,309.2,0.31621449035695837,64.8,27.694282850920086,0,0,0,0,0,0
2707,M17566,M,299.6,309.1,0.3162144903739137,37.1,28.27448240389881,0,0,0,0,0,0
2708,M17567,M,299.6,309.0,0.31621449037280863,36.1,29.13623940491203,0,0,0,0,0,0
2709,L49888,L,299.6,309.1,0.3162144903913997,15.3,29.988206069083734,0,0,0,0,0,0
2710,L49889,L,299.6,309.1,0.3162144903776467,35.8,30.550982003389304,0,0,0,0,0,0
2711,L49890,L,299.6,309.1,0.31621449037461674,39.2,31.10975079341459,0,0,0,0,0,0
2712,L49891,L,299.6,309.1,0.3162144903641721,50.6,31.664636529014444,0,0,0,0,0,0
2713,H32126,H,299.7,309.2,0.3162144903544496,55.5,32.21575663653981,0,0,0,0,0,0
2714,M17573,M,299.6,309.2,0.3162144903780559,30.8,33.57779851793054,0,0,0,0,0,0
2715,M17574,M,299.6,309.1,0.3162144903607431,55.2,34.384722915357685,0,0,0,0,0,0
2716,M17575,M,299.5,309.0,0.316214490379955,28.6,35.184305814313866,0,0,0,0,0,0
2717,L49896,L,299.5,309.0,0.3162144903704605,44.6,35.97683579917095,0,0,0,0,0,0
2718,M17577,M,299.5,309.1,0.3162144903653256,45.3,36.50140444119791,0,0,0,0,0,0
2719,L49898,L,299.5,309.1,0.3162144903599318,47.3,37.28276861694771,0,0,0,0,0,0
2720,L49899,L,299.5,309.2,0.3162144903795572,29.2,37.80012274604596,0,0,0,0,0,0
2721,L49900,L,299.6,309.2,0.3162144903738625,39.1,38.31471175430573,0,0,0,0,0,0
2722,M17581,M,299.6,309.3,0.31621449037355226,32.4,38.826600301691066,0,0,0,0,0,0
2723,L49902,L,299.6,309.3,0.3162144903738111,34.8,39.589504750423174,0,0,0,0,0,0
2724,L49903,L,299.7,309.4,0.3162144903603853,51.9,40.09490809854314,0,0,0,0,0,0
2725,M17584,M,299.8,309.3,0.3162144903686966,42.7,40.59781749834621,0,0,0,0,0,0
2726,L49905,L,299.8,309.4,0.31621449037365623,34.8,41.347622830933595,0,0,0,0,0,0
2727,M17586,M,299.8,309.4,0.3162144903654007,42.9,41.84452882804007,0,0,0,0,0,0
2728,L49907,L,299.7,309.3,0.3162144903662127,38.5,42.58556408342272,0,0,0,0,0,0
2729,L49908,L,299.7,309.3,0.3162144903824924,25.5,43.0767733833558,0,0,0,0,0,0
